tweetid,tweet_txt,created_at,author_id,followers_count,likes,retweets,replies,geo
5842698225611345813,"I will say it till the end of time, style will ALWAYS trump realism in video games https://t.co/sVtnG2PV65",2024-02-12 12:15:59+00:00,3906621676,592111,1484,1450,219,N/A
1764605217227785653,@officejjsmart Just missing trump in a gimp suit at putins feet,2022-11-06 01:55:22+00:00,3462565500,27331,2164,3488,1487,Florida
8577232454593595237,Wants to keep his loot from the man made virus and his wife’s position at Moderna duh.  They approved the poison mRNA and nvax had a time tested safe vaccine best to the day still!  It was an elite money grab and to take trump down plain as day to see when looking from outside.,2020-07-14 06:38:24+00:00,6569255722,732589,495,3315,692,Hawaii
5786885408111536619,@Nigel_Farage @LukeTryl @Moreincommon_ Gawd Farage has had trump training. https://t.co/DpBJAxcEzg@tedcruz Yep climate change is real and trump will not acknowledge it and wants to drill drill drill.  Pathetic,2020-06-03 08:02:53+00:00,5886420942,599550,6370,3473,851,Colorado
1973236962689716604,"We need change, trump Republicans gotta go! https://t.co/YMg002ejSx",2021-09-01 05:14:15+00:00,2973621172,214729,818,2656,560,N/A
6194217209559606270,The Trump administration made many changes.,2023-02-12 07:13:27+00:00,9036268343,227428,3990,4089,607,N/A
2072961001097739656,Trump's rule saw significant economic changes.,2020-03-08 08:33:27+00:00,4330396961,247479,9379,892,1904,Mississippi
6579455287740858547,@TeamTrump It's not president trump. He's not president anymore. It's convicted felon trump,2024-06-01 05:43:56+00:00,8009219945,819023,8836,1583,252,Wisconsin
6712636139260547770,@MELANIAJTRUMP @LogCabinGOP True gays don’t want trump…,2023-09-02 04:23:31+00:00,5686882961,661461,4345,4895,1859,Oregon
8248253685769131188,@officejjsmart Just missing trump in a gimp suit at putins feet,2021-09-08 07:10:32+00:00,3451363393,889516,1720,3168,944,Massachusetts
2407670684485784684,Trump's healthcare actions are significant.,2020-01-29 19:33:05+00:00,7941865540,758498,6552,2801,959,New Jersey
9919028820907676839,"Yeah, the religious advisor to trump is a pedophile. Not a surprise in any universe. https://t.co/4pF7rViASF",2020-12-17 00:32:14+00:00,7087512561,695234,8053,2740,1295,Rhode Island
9718299568238517123,@PressSec @POTUS Sucks bc all of Joe's policies could be better than trump's (they're not) and he could be a better person (he's not that either) but what he's allowed at the border is unforgivable. I'd vote @HulkHogan over joe. This choice is easy,2021-12-01 01:11:34+00:00,8360273274,171233,9366,378,990,N/A
6271995004811028856,"@BrianCarniello1 @atensnut President trump was in the White House for 4 yrs and didn’t take a salary, looking out for our families!!! So I’m pretty sure you  are referring to Biden must being the crook",2020-12-02 14:19:04+00:00,2914769964,531179,978,716,1351,Georgia
2945152824444769630,@norugpls @elonmusk @mollarstoken THE TEAM BEHIND IT 🔥🔥🔥 $TRUMP @trumpsolanacoin https://t.co/XFaaUSwCNW,2021-04-09 18:00:56+00:00,8540358804,230334,8116,321,1303,N/A
9465525047533667945,@TrumpDailyPosts @ANDRESLAYUS My future president. Vamos a gobernar con trump con el ARTE DE LA GUERRA. Y CON NICOLAS ( EL PRINCIPE ).  LONG LIVE FREEDOM DAMM IT.,2022-12-03 10:45:47+00:00,5687480961,308806,8521,2785,993,N/A
1935931843922288352,@MTGrepp Yep climate change is real and trump will not acknowledge it and wants to drill drill drill.  Pathetic,2021-10-22 15:38:55+00:00,9634430035,338265,2210,2735,666,Illinois
5300233971133539147,@simonateba @elonmusk He’s much better than Jack. Can’t plz everyone all the time but I think he’s doing ok. This platform is gonna help trump win 2024. 🔥🐸thx Elon.,2023-03-27 16:46:11+00:00,6219372428,310099,9202,1342,1396,N/A
5162880349896494843,"Fuck you liar. Even if Joe Biden is on drugs, I prefer him over a national security threat and convicted fraud felon and rapist like trumpanzee",2023-08-01 11:34:06+00:00,3558745269,91358,5685,4726,1273,N/A
9820491518214652229,"@GuntherEagleman It’s literally the psychopaths trump bends over for that started the wars, but ok.",2021-04-12 16:17:54+00:00,9420812968,802636,4588,1038,1740,Pennsylvania
8806412665979902234,"We need change, trump Republicans gotta go! https://t.co/YMg002ejSx",2020-05-11 12:35:36+00:00,9400286925,402969,7509,389,1557,N/A
9794302374503299360,@PapiTrumpo I can't stand trump but this was GOLD.. Godzillary is the embodiment of pure evil.. she deserved this roast,2024-02-11 21:24:54+00:00,6686237711,124831,7890,330,1759,Colorado
1903997757530506578,@BillChristeson @Gerashchenko_en The GOP is helping Putin and North Korea.  Why?  Is it all just to please trump?,2021-12-11 21:28:07+00:00,2365469499,397563,4342,1958,466,N/A
1580717720777773819,"Fuck you liar. Even if Joe Biden is on drugs, I prefer him over a national security threat and convicted fraud felon and rapist like trumpanzee",2020-08-16 21:16:50+00:00,3060104550,12379,1657,4204,1938,South Dakota
6172742095912280564,"Yeah, the religious advisor to trump is a pedophile. Not a surprise in any universe. https://t.co/4pF7rViASF",2021-02-17 06:07:09+00:00,5882295513,814192,5740,2541,156,Vermont
3358467777375086421,@MELANIAJTRUMP @LogCabinGOP True gays don’t want trump…,2022-12-09 20:28:04+00:00,1021884635,416177,8566,527,1860,Mississippi
4872215522123261801,@rissama10 @MZigg @donkoclock ive not ever had to be hospitalized and am vaxxed..... ask trump why he got vaccinated,2023-09-02 17:13:57+00:00,4398955404,902354,2411,3907,0,Utah
9069625155186392639,"@JesseBWatters The only terror attack will be the violence of the MAGA cultists, trump (and marjorie)",2024-01-06 03:03:19+00:00,2844372564,442427,3939,1845,85,N/A
1443503574564147997,"@sarahkendzior Well, trump is the Republican candidate in all three elections, so there’s that.",2022-10-01 23:35:08+00:00,3970010617,493550,1707,1761,1338,N/A
3385174169587191666,@Neemalation do you think a trump is really involved? need the goats opinion 🙏,2022-06-10 11:22:52+00:00,4867688794,376511,7497,4667,1882,Hawaii
8946010059272519780,"@gggirl924 @Randomschantz I think if immigrants are given a religion test , then all candidates for president should be given a religion test too. I guarantee you that trump can’t pass test!",2021-02-12 17:07:49+00:00,1312514188,164939,3452,360,162,Ohio
7268901703687596351,@BillChristeson @Gerashchenko_en The GOP is helping Putin and North Korea.  Why?  Is it all just to please trump?,2024-02-22 22:14:42+00:00,1296371475,851265,8565,4315,649,N/A
4300934953776162390,"Yeah, the religious advisor to trump is a pedophile. Not a surprise in any universe. https://t.co/4pF7rViASF",2023-10-17 08:06:29+00:00,3871280697,988154,101,2970,1035,California
4616213999259108839,not good go trump,2020-10-23 09:06:56+00:00,5436851958,160373,9387,1143,171,Ohio
9513982419591739995,@Neemalation do you think a trump is really involved? need the goats opinion 🙏,2023-09-25 13:12:43+00:00,7687876010,652418,6990,4002,1714,West Virginia
2399553067181022816,@Bel0x1 @shahh @trump_cto $trump,2023-04-16 19:59:11+00:00,1942732478,525414,9881,3491,1658,Delaware
3459885768188239211,"@BrianCarniello1 @atensnut President trump was in the White House for 4 yrs and didn’t take a salary, looking out for our families!!! So I’m pretty sure you  are referring to Biden must being the crook",2022-07-28 06:42:41+00:00,5454602983,548773,7666,1627,1544,Hawaii
5266304772077101286,#Biden  #FJB #joebiden #fuckjoebiden #bidencrimefamilly #trump2024 https://t.co/IAGedV9Swr,2020-12-09 02:08:15+00:00,7218151162,746605,6353,4134,162,Michigan
8543997540442530742,Boden is the only trump coin that matters,2023-04-20 16:16:21+00:00,5052889114,301184,5622,1349,612,West Virginia
6322753727713094056,@ImMeme0 Joe and trump will hide in bunkers if it goes down both are cowards,2022-06-18 14:34:10+00:00,4002508124,752062,3012,1889,367,Virginia
2012533492674472011,She's a trump pardoned CRIMINAL who betrayed AMERICA and it's Constitution! Worthless @RepMTG 🤮💩,2024-03-24 21:27:53+00:00,8080062546,967324,6603,925,452,West Virginia
9042356833959289876,"@BrianCarniello1 @atensnut President trump was in the White House for 4 yrs and didn’t take a salary, looking out for our families!!! So I’m pretty sure you  are referring to Biden must being the crook",2022-11-29 19:12:29+00:00,8176332637,508347,4894,308,1033,Arkansas
6726506343767704752,@The_Trump_Train God vomits on traitor trump and maga,2022-04-16 18:14:41+00:00,8498707239,279968,1827,3093,862,West Virginia
9043304360470206816,Trump's tenure was marked by significant events.,2022-08-01 16:58:32+00:00,8176620113,601173,1153,1170,890,Ohio
9144585068916844241,@joshua_bendavid @LeaderMcConnell You spelled trump wrong!,2021-08-24 03:42:40+00:00,1268978267,22488,4336,453,1811,Oregon
2832918180932574377,@RpsAgainstTrump CUz trump screwed up and they can’t blame him.,2020-11-29 15:31:20+00:00,9178571440,688464,4012,4201,398,N/A
4203359504498720276,Trump's response to national issues was varied.,2021-08-06 14:27:36+00:00,9530091739,571302,678,1305,580,Michigan
4710578135396162006,"@GuntherEagleman It’s literally the psychopaths trump bends over for that started the wars, but ok.",2023-05-15 04:43:35+00:00,3666856948,748047,7093,4383,1030,N/A
4000932650874943095,Trump's tenure was marked by significant events.,2023-05-13 20:55:58+00:00,5717651882,440956,7227,3270,1157,Illinois
8627851184330469631,@RepMTG Can you quote what trump ran deficit up too? 😳😳😳😳,2023-07-02 23:51:10+00:00,5356240007,265322,3914,3540,602,Tennessee
7254023066564492950,#trump just spouts out random shit,2022-08-20 01:33:43+00:00,6524926192,424149,6685,3977,1245,N/A
9198652005677516197,@ErrLJust @Dieselmann99 @trump_nasty @SerenaJB3 @inkblotistan Do you understand what a citation is?,2022-06-05 10:52:56+00:00,3203565995,926674,6077,4488,1492,N/A
3523803814867830228,@norugpls @elonmusk @mollarstoken THE TEAM BEHIND IT 🔥🔥🔥 $TRUMP @trumpsolanacoin https://t.co/XFaaUSwCNW,2024-02-12 06:15:16+00:00,2366460083,835597,4449,3995,1186,N/A
6238543678682016594,"Yeah, the religious advisor to trump is a pedophile. Not a surprise in any universe. https://t.co/4pF7rViASF",2021-12-02 21:40:27+00:00,1620336334,276399,1749,4590,991,Alabama
3593312080475196942,@norugpls @elonmusk @mollarstoken THE TEAM BEHIND IT 🔥🔥🔥 $TRUMP @trumpsolanacoin https://t.co/XFaaUSwCNW,2020-05-27 23:12:27+00:00,5947698088,712759,8785,2194,520,N/A
5406823604773092463,"@sarahkendzior Well, trump is the Republican candidate in all three elections, so there’s that.",2020-12-16 20:16:02+00:00,5254879038,567169,8647,3229,1381,N/A
7294822099881053520,Trump's healthcare actions are significant.,2024-04-12 18:56:33+00:00,6115310947,645049,6367,596,1504,N/A
9027879249038634312,Many people have strong opinions on Trump.,2023-07-11 10:23:13+00:00,1242149870,815201,4549,23,1017,N/A
2375447941772737259,@ImMeme0 Joe and trump will hide in bunkers if it goes down both are cowards,2021-03-27 16:16:24+00:00,2221672706,312584,5738,1910,772,Oregon
6787221131714626216,"@Voize_of_Reazon @AntiToxicPeople Like.. nothing trump says is Fact based! Hello MAGA’s it’s all a CON AND YOU ARE THE  MARK‼️HE CARES NOTHING FOR YOU OR YOUR FAMILY, he even said that on the stump!",2023-07-23 13:26:16+00:00,8108494529,332952,5762,1876,887,N/A
4066020337581096596,@officejjsmart Just missing trump in a gimp suit at putins feet,2020-04-08 13:11:16+00:00,1739721558,127875,9439,1058,1421,N/A
1556033837572619447,Trump's healthcare actions are significant.,2023-07-03 02:04:09+00:00,1943229227,282894,8492,2282,110,N/A
5141685251932060737,The Trump administration made many changes.,2021-07-18 05:09:21+00:00,5829213631,518307,780,3272,624,Florida
2697976598814515578,Trump's recent statement caused quite a stir.,2023-04-07 08:19:26+00:00,4919025695,778520,129,632,169,New Hampshire
8982652900167830317,Trump's impact on healthcare reform is undeniable.,2023-06-24 22:08:55+00:00,6511367426,806331,3087,1978,1348,N/A
7768888712382675067,Trump's leadership has been debated a lot.,2021-11-25 17:00:21+00:00,1201390311,764887,3252,320,554,N/A
5723074480747183674,@MELANIAJTRUMP @LogCabinGOP True gays don’t want trump…,2022-05-07 13:31:29+00:00,6611590016,873651,9662,1381,1732,Illinois
2700307412801474915,Trump's healthcare actions are significant.,2020-10-04 08:48:27+00:00,9842391456,780954,9383,427,345,N/A
9127965784445024929,#trump just spouts out random shit,2022-02-23 23:49:58+00:00,4209570421,582531,5324,239,1703,N/A
1802271727043982947,@ImMeme0 Joe and trump will hide in bunkers if it goes down both are cowards,2020-04-28 10:19:41+00:00,3242253139,75535,2431,3723,1014,N/A
3998668405611467270,Wants to keep his loot from the man made virus and his wife’s position at Moderna duh.  They approved the poison mRNA and nvax had a time tested safe vaccine best to the day still!  It was an elite money grab and to take trump down plain as day to see when looking from outside.,2021-04-18 08:06:57+00:00,8180315372,384775,4967,4053,1973,N/A
3620509357094774519,Wants to keep his loot from the man made virus and his wife’s position at Moderna duh.  They approved the poison mRNA and nvax had a time tested safe vaccine best to the day still!  It was an elite money grab and to take trump down plain as day to see when looking from outside.,2022-04-29 13:17:04+00:00,7483922389,241814,3494,1500,736,Connecticut
8668793060341096168,Trump's economic policies impacted many.,2023-01-06 18:21:08+00:00,1435612002,392774,3452,3623,1961,N/A
6222724167284380701,"@50cent Then listen to your friend, and don’t vote for trump",2021-05-04 16:01:39+00:00,1744449737,828943,4686,416,1426,N/A
8964939824998396486,Exactly what you can expect for the rapist-candidate Donald J. Trump. #aborttheGOP #trumpisacriminal #trumpisafelon #trumpisarapist #trumpisatraitor #trumpisataxcheat #draftdodger #adulterer #thief #conman #insurrectionist #electioninterferer #loser #liar #taxcheat,2021-07-21 09:31:18+00:00,8522420323,134886,6301,1505,1508,N/A
8223772795880487323,@mmpadellan I hope trump loses every fucking red cent he has.,2022-02-19 08:46:53+00:00,9966543612,591720,1646,3731,161,N/A
4791774855197404843,The amount of days trump will get community service https://t.co/FPFOQhFDkZ,2020-08-01 05:43:15+00:00,3785439267,76876,3257,4823,1353,Colorado
9929315156298660761,@TeamTrump It's not president trump. He's not president anymore. It's convicted felon trump,2020-07-29 07:37:37+00:00,1910295042,388298,6179,2280,40,N/A
